Liberia,LBR,17.12342903,17.17619463,17.25314331,16.02440579,15.24919691,16.14705151,16.28820747,15.38285732,14.94227071,18.21280418,17.88677836,17.98411246
Libya,LBY,45.06348692,46.71104239,46.25517373,47.12618829,50.1472295,44.63173396,44.9113635,49.2794823,47.50123391,51.53264014,52.1292063,54.25468179
St. Lucia,LCA,26.71198527,26.84988155,27.09613315,26.98484975,27.63597227,28.07865593,26.36748478,25.44480168,24.23630259,24.28323968,22.35339926,22.40081712
Latin America & Caribbean,LCN,19.6134653,19.98617787,20.80579365,21.07242348,21.05927625,21.51642059,20.44825644,19.77918969,18.39993651,17.76167004,16.70832847,16.71803271
Least developed countries: UN classification,LDC,45.97782255,46.23898103,46.05010353,46.21174232,46.02956375,46.40985867,46.57399488,44.7933518,44.42165741,47.02634024,44.92643241,45.27821984
Low income,LIC,42.90726729,43.13814712,42.80428795,41.35523393,41.34219858,41.94446729,42.0768078,41.04672487,40.07027827,43.80431034,42.92042352,43.24055781
Sri Lanka,LKA,29.76850353,30.18607255,30.8557618,30.95673529,31.03378115,31.23207466,30.08397283,28.89822769,26.92277652,25.33734371,14.02544523,11.09961724
Lower middle income,LMC,60.43129457,60.9399543,61.65312168,64.75808687,67.27958551,67.7944635,63.31200554,64.01195075,62.65168718,64.84786016,63.89591152,64.39857894
Low & middle income,LMY,50.69815911,51.24500786,52.245823,54.92786652,56.9409481,57.44989303,53.70159722,54.19280989,51.93135185,53.26481894,51.00026974,51.36783097
Lesotho,LSO,30.70374352,31.66103372,31.49014676,30.098923,32.24059762,31.3547412,31.21324307,32.14869782,33.08010261,30.88497707,28.33683335,28.02865352
Late-demographic dividend,LTE,44.75398601,45.20072333,46.49098568,49.96540948,52.06688101,52.65231609,48.16156076,48.98127174,45.022155,44.52930272,39.77292366,40.00020683
Lithuania,LTU,16.39810163,15.00076058,14.4281323,14.46207088,14.97106496,14.50968278,13.78452468,12.98119203,12.84519425,12.45503512,11.82161558,11.85328236
Luxembourg,LUX,13.69446214,12.94762576,12.56956635,12.35553519,12.95878369,12.68599568,11.77557609,11.6053841,10.85761339,11.00665465,10.31198129,10.3646374
